fid,POINTID,erosion_by_water_t_ha_yr
25906,30782210,3.86521768569946
25907,30782198,0.299999982118607
25908,30782188,0.629237830638885
25909,30782174,0.998613774776459
25910,30782138,0.808669567108154
25911,30782134,0.42241844534874
25912,30782066,0
25913,30781994,3.63444209098816
25914,30781990,3.15043568611145
25915,30781976,0
25916,30781868,3.97081398963928
25917,30781786,0.0249999985098839
25918,30781768,0.131603136658669
25919,30781660,0.175001859664917
25920,30763504,0.0500001162290573
25921,30763396,0.0249999985098839
25922,30763356,0
25923,30762358,0.0500000715255737
25924,30762276,0.618254721164703
25925,30762262,0.343000859022141
25926,30762208,8.02496337890625
25927,30762172,1.29746603965759
25928,30762082,0
25929,30762064,0.175001740455627
25930,30762060,0
25931,30762052,0.65029114484787
25932,30761988,1.48147583007812
25933,30761848,0.0249999985098839
25934,30761664,0.218560472130775
25935,30743562,0.0749999955296516
25936,30743490,0.0250000096857548
25937,30743386,0.0249999985098839
25938,30742396,0.0831577032804489
25939,30742266,1.52778875417425e-06
25940,30742242,1.03493559360504
25941,30742224,0.723570346832275
25942,30742212,1.70226871967316
25943,30742198,0.299999982118607
25944,30742184,0.489118129014969
25945,30742170,1.04927694797516
25946,30742162,0.46843296289444
25947,30742152,0.406582474708557
25948,30742126,0.772270441055298
25949,30742122,0.50993013381958
25950,30742058,0
25951,30741986,0.0250014141201973
25952,30741708,0.0500006750226021
25953,30741676,0.285916566848755
25954,30723604,
25955,30723574,0.0749999955296516
25956,30723546,0.0749999955296516
25957,30723538,0.0749999955296516
25958,30723514,0
25959,30723424,0.0249999985098839
25960,30722290,0.0749999955296516
25961,30722268,0.366445451974869
25962,30722260,0.419137060642242
25963,30722254,0.554462373256683
25964,30722214,3.06040287017822
25965,30722152,0.384292036294937
25966,30722098,0.475680887699127
25967,30722074,8.53968558089946e-08
25968,30722062,0.0500003434717655
25969,30722052,0.241186201572418
25970,30722002,3.85879182815552
25971,30721756,0.125001132488251
25972,30721738,0.100002586841583
25973,30721728,0.0500011071562767
25974,30721702,0.225707665085793
25975,30721674,0.242306768894196
25976,30721638,0.946719884872437
25977,30703614,0.0500000789761543
25978,30703368,0.0249999985098839
25979,30702390,0.11542697250843
25980,30702378,0.125001981854439
25981,30702324,0.0499999970197678
25982,30702274,0.440464735031128
25983,30702256,0.448529124259949
25984,30702180,1.19567787647247
25985,30702108,0.656280279159546
25986,30702094,0.803775668144226
25987,30702072,18.5233192443848
25988,30702048,0.250004142522812
25989,30702012,6.2466924077853e-08
25990,30702000,2.41127228736877
25991,30701976,0.0500018820166588
25992,30701712,0.411570817232132
25993,30682344,0
25994,30682322,0
25995,30682308,0.0499999970197678
25996,30682278,0.34539732336998
25997,30682206,0.561734735965729
25998,30682116,1.22591328620911
25999,30682088,7.37225580215454
26000,30682052,1.99327301979065
26001,30682044,1.0644097328186
26002,30681774,10.1658201217651
26003,30681656,0.175001546740532
26004,30663634,
26005,30663616,7.32624911847779e-08
26006,30663590,
26007,30663500,0.0500002689659595
26008,30663392,0.0249999985098839
26009,30663346,0.0249999985098839
26010,30662388,0.101249158382416
26011,30662334,4.57831728084557e-09
26012,30662324,0.0249999985098839
26013,30662276,0.530807673931122
26014,30662226,1.29563987255096
26015,30662208,2.25318455696106
26016,30662204,2.73623561859131
26017,30662190,0.323443710803986
26018,30662168,1.38128507137299
26019,30662118,0.389396667480469
26020,30662104,1.63663005828857
26021,30662072,23.2687931060791
26022,30662054,0.175001084804535
26023,30662042,0.228157714009285
26024,30661974,4.6830358505249
26025,30661970,0.250001698732376
26026,30643406,0.0249999985098839
26027,30642354,0.549404382705688
26028,30642296,0.557454705238342
26029,30642260,0.564219236373901
26030,30642236,2.09196591377258
26031,30642228,1.75941348075867
26032,30642164,0.56300163269043
26033,30642134,0.734300255775452
26034,30642080,0.100004561245441
26035,30642062,8.8204231262207
26036,30641814,0.0500014610588551
26037,30641768,49.6783103942871
26038,30641648,2.10163021087646
26039,30623540,
26040,30623522,
26041,30623428,0.0249999985098839
26042,30623392,0.0249999985098839
26043,30623360,0.0249999985098839
26044,30622388,0.100000321865082
26045,30622304,14.2647819519043
26046,30622276,0.320658415555954
26047,30622262,4.87195158004761
26048,30622214,1.46264338493347
26049,30622190,6.81580066680908
26050,30622186,3.79274654388428
26051,30622150,0.920185804367065
26052,30622096,5.9124870300293
26053,30622070,18.3428001403809
26054,30622042,0.6148641705513
26055,30621992,0
26056,30621962,0.275000005960464
26057,30621772,0.100000515580177
26058,30621754,30.6912422180176
26059,30621728,0.136797785758972
26060,30621700,0.305895835161209
26061,30603574,
26062,30603568,0.0749999955296516
26063,30602296,2.72836804389954
26064,30602290,3.55799651145935
26065,30602278,0.668541789054871
26066,30602264,4.52388334274292
26067,30602224,3.22089338302612
26068,30602206,0.454961508512497
26069,30602198,6.91793727874756
26070,30602170,0.815202057361603
26071,30602162,0.583884596824646
26072,30602110,1.49365782737732
26073,30602080,0.125003442168236
26074,30602066,0.139006495475769
26075,30602044,1.13008248806
26076,30601966,6.71690940856934
26077,30601846,0
26078,30601738,0.0500018559396267
26079,30583536,0.125000417232513
26080,30583486,0.100001856684685
26081,30582366,1.47821044921875
26082,30582258,3.54555988311768
26083,30582240,1.63951754570007
26084,30582226,1.52301931381226
26085,30582222,2.21015906333923
26086,30582118,1.11699795722961
26087,30582064,0.242947205901146
26088,30581782,0.255366116762161
26089,30581754,0.168318316340446
26090,30581668,0.200000405311584
26091,30562338,0.0249999985098839
26092,30562320,0
26093,30562306,0
26094,30562302,0.10419362783432
26095,30562274,0.601758599281311
26096,30562270,2.66315817832947
26097,30562256,5.34924697875977
26098,30562224,1.31149554252625
26099,30562216,1.05345869064331
26100,30562194,0.299999982118607
26101,30562184,1.84566640853882
26102,30562176,0.446102887392044
26103,30562158,0.529813885688782
26104,30562152,0.432785391807556
26105,30562144,0.509111166000366
26106,30562140,0.684537649154663
26107,30562108,0.779961884021759
26108,30562086,7.03575658798218
26109,30562072,0
26110,30561996,2.50286459922791
26111,30561964,1.8579207790026e-06
26112,30561748,8.70511817932129
26113,30561658,0.461781650781631
26114,30543466,0.0249999985098839
26115,30543448,0.0500022172927856
26116,30543406,0
26117,30542404,0.0726703926920891
26118,30542376,0.286221116781235
26119,30542362,0.721797287464142
26120,30542250,0.0500009544193745
26121,30542218,4.18164825439453
26122,30542196,6.74857330322266
26123,30542182,2.17799592018127
26124,30542164,0
26125,30541984,13.0195293426514
26126,30541930,8.06431293487549
26127,30541864,0.0749999955296516
26128,30541756,0.780237793922424
26129,30541738,0.0749999955296516
26130,30541732,0.118519805371761
26131,30522306,4.96288251876831
26132,30522292,1.36752414703369
26133,30522274,0.944301128387451
26134,30522256,0.759347677230835
26135,30522228,6.0696702003479
26136,30522202,0.37208616733551
26137,30522198,0.909948229789734
26138,30522162,1.11074233055115
26139,30522156,0.631781756877899
26140,30522076,0.125002652406693
26141,30521788,0.214217618107796
26142,30521752,80.7440338134766
26143,30521698,0.570093274116516
26144,30521688,0.125004142522812
26145,30521680,0.05000139772892
26146,30503484,0.0749999955296516
26147,30502308,0.0499999970197678
26148,30502304,10.6626777648926
26149,30502286,1.16106498241425
26150,30502272,0.0749999955296516
26151,30502250,0.655043721199036
26152,30502242,0.678436100482941
26153,30502218,0.358170807361603
26154,30502206,0.0500020608305931
26155,30502200,0.336892932653427
26156,30502188,2.27887725830078
26157,30502182,0.512251257896423
26158,30502152,0.356946289539337
26159,30502142,0.753459990024567
26160,30502134,7.87698745727539
26161,30502124,4.22058010101318
26162,30502092,0.0749999955296516
26163,30502088,0.124324522912502
26164,30501930,0.275000005960464
26165,30501876,0
26166,30501774,21.1119689941406
26167,30483410,0.0249999985098839
26168,30483396,0.0249999985098839
26169,30483378,0.0249999985098839
26170,30483342,0.0249999985098839
26171,30482410,0.300224095582962
26172,30482384,0.210921004414558
26173,30482338,0.0249999985098839
26174,30482334,0.0249999985098839
26175,30482324,4.65637750579617e-09
26176,30482230,4.50358104705811
26177,30482208,0.670444846153259
26178,30482176,0.0749999955296516
26179,30482140,1.25278496742249
26180,30482118,3.04543876647949
26181,30482108,10.2508926391602
26182,30482104,1.67927694320679
26183,30481942,0.27500119805336
26184,30481928,0
26185,30481906,0.299999982118607
26186,30481798,0.299999982118607
26187,30481762,45.057243347168
26188,30481758,25.7154922485352
26189,30462314,1.19826459884644
26190,30462264,1.73913419246674
26191,30462228,1.61904907226562
26192,30462224,3.59687352180481
26193,30462200,0.559359610080719
26194,30462170,0.675079464912415
26195,30462146,1.54395246505737
26196,30462138,5.76816749572754
26197,30462110,7.11472988128662
26198,30462084,0
26199,30462080,0.125002235174179
26200,30462008,2.63407182693481
26201,30462002,0.299999982118607
26202,30461954,0
26203,30461774,0.203693121671677
26204,30461660,0.366753339767456
26205,30442402,0.0511890798807144
26206,30442394,0.0750011280179024
26207,30442384,0.125000014901161
26208,30442322,0.0249999985098839
26209,30442312,0.0499999970197678
26210,30442268,1.53815174102783
26211,30442240,2.01410317420959
26212,30442186,4.33307504653931
26213,30442178,0.989250481128693
26214,30442100,7.74945545196533
26215,30442088,0.150001704692841
26216,30442082,0
26217,30442006,2.97049760818481
26218,30441998,0.347080171108246
26219,30441944,0
26220,30441764,60.9044799804688
26221,30441754,34.7159156799316
26222,30423442,0
26223,30423358,0.0249999985098839
26224,30422308,1.66326756811941e-07
26225,30422300,14.2101812362671
26226,30422296,2.04149389266968
26227,30422224,1.747314453125
26228,30422198,0.522715866565704
26229,30422170,0.282930493354797
26230,30422164,0.175001800060272
26231,30422138,1.18954157829285
26232,30422110,5.77606248855591
26233,30422084,0.0500006191432476
26234,30422080,0.0500001087784767
26235,30422056,0.0749999955296516
26236,30421994,0.619264602661133
26237,30421912,0
26238,30421814,0.0500008501112461
26239,30421714,0.100000411272049
26240,30421688,0.236664056777954
26241,30421684,0.307766228914261
26242,30402384,0.27226310968399
26243,30402352,0.0249999985098839
26244,30402322,0.0249999985098839
26245,30402312,0
26246,30402244,2.32362246513367
26247,30402232,1.97533357143402
26248,30402214,0.707172691822052
26249,30402208,1.23404860496521
26250,30402186,5.62837505340576
26251,30402160,6.38825225830078
26252,30402136,13.9139614105225
26253,30402106,4.9507999420166
26254,30402028,0.0500020571053028
26255,30401992,0.559010863304138
26256,30401830,4.6575665473938
26257,30401746,53.0096817016602
26258,30401728,0.104674838483334
26259,30383566,
26260,30383382,0.0500000081956387
26261,30382396,0.0500005409121513
26262,30382238,0.0749999955296516
26263,30382224,2.48002004623413
26264,30382162,2.98908972740173
26265,30382148,0.827166676521301
26266,30382104,4.2306866645813
26267,30382086,9.33111437007028e-07
26268,30382072,0.100001513957977
26269,30382062,8.11212253570557
26270,30382032,2.20416069030762
26271,30381996,0.40376541018486
26272,30381978,16.0394020080566
26273,30381762,22.6014404296875
26274,30363424,0.0249999985098839
26275,30363420,0.0249999985098839
26276,30362296,1.41642546653748
26277,30362290,0.764496564865112
26278,30362278,0.515885710716248
26279,30362254,7.14268779754639
26280,30362232,3.12405490875244
26281,30362218,2.53833055496216
26282,30362206,1.75471532344818
26283,30362188,6.98021221160889
26284,30362152,4.66693592071533
26285,30362124,5.05384397506714
26286,30362098,12.9423570632935
26287,30362026,0.0249999985098839
26288,30362016,0.124999992549419
26289,30361966,0.0249999985098839
26290,30361894,0.0750009641051292
26291,30361876,0.0749999955296516
26292,30361750,7.20418167114258
26293,30343380,0.0250001326203346
26294,30342282,0.589873433113098
26295,30342270,0.739227533340454
26296,30342234,
26297,30342192,6.61590385437012
26298,30342138,3.28553867340088
26299,30342090,0.0750021561980247
26300,30341994,1.34384393692017
26301,30341968,0.299999982118607
26302,30341842,15.0701150894165
26303,30341832,3.21361827850342
26304,30341770,16.506965637207
26305,30322350,0
26306,30322326,0.154376313090324
26307,30322286,0.845260500907898
26308,30322278,0.560864686965942
26309,30322260,0.356232404708862
26310,30322254,2.43891978263855
26311,30322206,3.17693376541138
26312,30322196,0.640117526054382
26313,30322152,1.4351886510849
26314,30322128,3.52711391448975
26315,30322110,5.3746862411499
26316,30322080,0
26317,30321990,6.40214967727661
26318,30321828,2.82928347587585
26319,30321738,1.6523505449295
26320,30303464,0.0249999985098839
26321,30303392,0.0250001419335604
26322,30303364,0.0499999970197678
26323,30303360,0
26324,30302388,0.124999992549419
26325,30302306,0.0499999970197678
26326,30302302,0.0499999970197678
26327,30302288,0.760293960571289
26328,30302258,0.473380237817764
26329,30302248,1.07471585273743
26330,30302240,7.9915943145752
26331,30302208,4.8375825881958
26332,30302194,0.652836561203003
26333,30302158,4.32037258148193
26334,30302150,8.26135063171387
26335,30302136,3.39226102828979
26336,30302096,0.0500001013278961
26337,30302082,0.0500009134411812
26338,30302072,0.0500005669891834
26339,30302068,0.0500000789761543
26340,30301970,0.0999999940395355
26341,30301740,1.40732216835022
26342,30301718,0.270193427801132
26343,30301704,0.0500014424324036
26344,30283550,
26345,30282408,0.431336015462875
26346,30282398,0.0553583577275276
26347,30282318,0.0500013343989849
26348,30282264,0.723829388618469
26349,30282228,1.26947867870331
26350,30282174,4.70640134811401
26351,30282128,3.51563429832458
26352,30282120,2.69931054115295
